canonicalActorId,primaryName,actorType,ldaClientId,fecCommitteeId,uei,docketSubmitterId,intermediaryId,sourceSystems,parentActorId,country,state,candidateOnly,candidateStatus,notes
cand-fc2f7c8bfb84,TERA CONSULTING INC.,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,PG4WWPKBCCZ7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=4; venues=procurement"
cand-d5323d7bfbdb,"RGH ENTERPRISES, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,FZM1LACZMMH4,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=5; venues=procurement"
cand-fc8cb9c3875e,B & H INTERNATIONAL LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,JUHQFKK16M15,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=26; venues=procurement"
cand-00c18ff3930a,"GLOBAL AUTOMOTIVE, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,K74VFQ96PKR3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=33; venues=procurement"
cand-17e5778242bb,DIAGNOSTICA STAGO INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ND7MY2A4ZUE9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=33; venues=procurement"
cand-e6681de2244e,MARATHON PETROLEUM COMPANY LP,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LEM4ASHMJES5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-1d77697ae4b5,CONFIRMATION CONSULTING LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,EFULGBLG3MN7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-78ee9d5976c9,"ALLIED DEFENSE INDUSTRIES, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ESM9CL75DQG8,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=6; venues=procurement"
cand-60f9feb042e9,ACUITY-EXEMPLAR JV,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,D5DBTWWF9G88,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-9d8f7cdf34d6,"MVATION WORLDWIDE, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,HNFLF1JCTF37,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=48; venues=procurement"
cand-9358fd0ef4b7,JLM STAFFING SOLUTIONS,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,XE2NLKCFPFF6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-46caa471c9eb,"ONE LAMBDA, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,YXYJG67KTLL7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-745a47b724a3,"HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY, THE",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,Y5MKMLJYDL34,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=4; venues=procurement"
cand-9f9dbbb4f394,"ANSYS GOVERNMENT INITIATIVES, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,XQLLG2X727C4,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=15; venues=procurement"
cand-d819c6f600aa,SOUTH NATIONAL FOR LOGISTICS LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,DE4QKP8JCFL5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-4049fe5ef160,VALIANT TECHNICAL SERVICES INC.,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,Q251UBGE4KM7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-581cb1cee2dc,"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,FBRMCGPMN963,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=16; venues=procurement"
cand-d59fe9a4f896,DUWRIGHT CONSTRUCTION INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,GF3NYNNW3YD1,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-a66495ce361c,AVALON CONTRACTING INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,PN8MENHN2CG5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-de00853de536,"THE MEDICAL COLLEGE OF WISCONSIN, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,E8VWJXMMUQ67,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=8; venues=procurement"
cand-dba4b66aef17,"CEPEDA ASSOCIATES, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LJRBXLTGXN57,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=5; venues=procurement"
cand-a9b6c3aa3348,"CAPRICE ELECTRONICS, INC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,MKZJBAQV2BM3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=67; venues=procurement"
cand-cb88fe9dc4ca,"SAN DIEGO PATHOLOGISTS MEDICAL GROUP, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,RPN3B54BBGD8,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-e59f048d09c0,ACCESSAGILITY LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,HMXCQJ8ADNL7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=10; venues=procurement"
cand-1df80ba415c3,GOVCONNECTION INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,GLGWMH9BMP76,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=11; venues=procurement"
cand-73d88c723d0d,BAYLOR COLLEGE OF MEDICINE,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,FXKMA43NTV21,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=5; venues=procurement"
